"id_biblio","date_biblio","id_redacteur","auteurs","titre","journal","annee","volume","supplement","numero","prem_page","dern_page","autre_media","abstract","lien_ressource_web","full_text_disponible","doublon_vu"
7815,2006-03-22,"HM","Vlieg-Boerstra BJ. van der Heide S. Kukler J. Bijleveld CMA. Beusekamp BJ. Duiverman EJ. Dubois AEJ.","Analysis of Placebo Reactions in Double-Blind, Placebo-Controlled Food Challenge Tests in Children",,2006,,,,,,"AAAAI 62nd Annual Meeting, Miami, 3-7 March 2006, Poster n°201","RATIONALE: Although it is generally accepted that the double-blind, placebo-controlled food challenge (DBPCFC) is the gold standard in the diagnosis of food allergy, to date, the occurrence and importance of placebo challenges has not extensively been doc",,VRAI,FAUX
7816,2006-03-22,"HM","Mendes A. Santos MC. Pedro E. Pereira-Barbosa MA.","Tropomyosin: Is it Responsible for the Cross-Reactivity Crustaceans- Dust Mites",,2006,,,,,,"AAAAI 62nd Annual Meeting, Miami, 3-7 March 2006, Poster n°203","RATIONALE: The aim of the study is to demonstrate that tropomyosin is a panallergen responsible for the cross-reactivity crustaceans-dust mites                METHODS: We studied 10 patients, 5 allergic to crustaceans (3 with cocomitant persistent mild rh",,VRAI,FAUX
7817,2006-03-22,"HM","Connors LA. Yang WH. Lacuesta GA.","Case Reports of Seed Anaphylaxis: Mustard, Flax and Sunflower Seed",,2006,,,,,,"AAAAI 62nd Annual Meeting, Miami, 3-7 March 2006, Poster n°205","RATIONALE: Flax seeds, sunflower seeds and others are increasingly used in bread products, including energy and granola bars. We report three cases of hypersensitivity to seeds, which has been infrequently described but important to consider              ",,VRAI,FAUX
7818,2006-03-22,"HM","Hutcheson PS. Oliver DA. Schubert MS. Slavin RG.","The Association of Total IgE and Specific IgE Anti-Staphylococcal Enterotoxin with Chronic Hyperplastic Rhinosinusitis",,2006,,,,,,"AAAAI 62nd Annual Meeting, Miami, 3-7 March 2006, Poster n°278","RATIONALE: Staphylococcal enterotoxins (SE) have been implicated in the pathogenesis of nasal polyposis in chronic hyperplastic rhinosinusitis (CHRS). It is thought they act as superantigens and provide stimulation for an ongoing inflammatory process. We ",,VRAI,FAUX
7819,2006-03-22,"HM","Lucas SR. Murphy D. Carper H. Heymann L. Platts-Mills TAE. Heymann P.","The Value of Measuring Total Ige Levels to Judge Atopy in Children with Negative Prick Skin Tests",,2006,,,,,,"AAAAI 62nd Annual Meeting, Miami, 3-7 March 2006, Poster n°294","RATIONALE: Skin testing has been the method used most frequently to test for atopy. Because more extensive skin testing and intradermals can be challenging for children, the purpose of this study was to determine the value of measuring total IgE levels in",,VRAI,FAUX
7820,2006-03-22,"HM","Morisset M. Moneret-Vautrin DA. Commun N. Schuller A. Kanny G.","Allergy to Cow Milk Proteins Contaminating Lactose, Common Excipient of Dry Powder Inhalers for Asthma",,2006,,,,,,"AAAAI 62nd Annual Meeting, Miami, 3-7 March 2006, Poster n°369","RATIONALE: Lactose intolerance and cow milk allergy are two distinct diseases, the first is due to a congenital or acquired lactase deficiency and the second is due to an immunologic disorder. Although disputed, the risk of anaphylaxis to cow's milk (CM) ",,VRAI,FAUX
7821,2006-03-22,"HM","Oliveira E. Giavina-Bianchi P. Kalil J.","Value of Determination of Specific IgE Against Recombinant Aspergillus fumigatus Allergens rAsp f1, 2, 3, 4 e 6 in the Diagnosis of Allergic Bronchopulmonary Aspergillosis",,2006,,,,,,"AAAAI 62nd Annual Meeting, Miami, 3-7 March 2006, Poster n°378","RATIONALE: Allergic bronchopulmonary aspergillosis (ABPA) is a complex disease, triggered by a hypersensitivity reaction to the allergens of Aspergillus fumigatus, a fungus that opportunistically colonizes the lungs of patients with asthma. The diagnosis ",,VRAI,FAUX
7822,2006-03-22,"HM","Suli C. Lorini M. Mistrello G. Tedeschi A.","Diagnosis of latex hypersensitivity: comparison of different methods","Eur Ann Allergy Clin Immunol",2006,"38",,,"24","30"," ","
A standardized diagnostic protocol for latex allergy is still lacking, although latex-related manifestations are a common health problem especially among health-care workers and patients with spina bifida. The present study was aimed to compare differen"," ",FAUX,FAUX
7823,2006-03-22,"HM","Ruebelt MC. Lipp M. Reynolds TL. Schmuke JJ. Astwood JD. Dellapenna D. Engel KH. Jany KD.","Application of Two-Dimensional Gel Electrophoresis To Interrogate Alterations in the Proteome of Gentically Modified Crops. 3. Assessing Unintended Effects","J Agric Food Chem",2006,"54",,,"2169","2177"," ","
The current procedures to assess the safety of food and feed derived from modern biotechnology include the investigation of possible unintended effects. To improve the probability of detecting unintended effects, profiling techniques such as proteomics "," ",FAUX,FAUX
7824,2006-03-22,"HM","Ruebelt MC. Lipp M. Reynolds TL. Astwood JD. Engel KH. Jany KD.","Application of Two-Dimensional Gel Electrophoresis To Interrogate Alterations in the Proteome of Genetically Modified Crops. 2. Assessing Natural Variability","J Agric Food Chem",2006,"54",,,"2162","2168"," ","
Proteomics is currently tested as a complementary tool for the safety assessment of genetically modified (GM) crops. Understanding the natural variability of the proteome is crucial for the interpretation of biological differences between transgenic and"," ",FAUX,FAUX
7825,2006-03-22,"HM","Ruebelt MC. Leimgruber NK. Lipp M. Reynolds TL. Nemeth MA. Astwood JD. Engel KH. Jany KD.","Application of Two-Dimensional Gel Electrophoresis To Interrogate Alterations in the Proteome of Genetically Modified Crops. 1. Assessing Analytical Validation","J Agric Food Chem",2006,"54",,,"2154","2161"," ","
Current tools used to assess the safety of food and feed derived from modern biotechnology emphasize the investigation of possible unintended effects caused directly by the expression of transgenes or indirectly by pleiotropy. These tools include extens"," ",FAUX,FAUX
7826,2006-03-22,"HM","Synowiecki J. Grzybowska B. Zdzieblo A.","Sources, properties and suitability of new thermostable enzymes in food processing","Crit Rev Food Sci Nutr",2006,"46",,,"197","205"," ","
Investigations concerning recombinant a-amylases from Pyrococcus woesei and thermostable a-glucosidase from Thermus thermophilus indicate their suitability for starch processing. Furthermore, the study of recombinant ss-galactosidase from Pyrococcus woe",,FAUX,FAUX
7827,2006-03-22,"HM","Weerapana E. Imperiali B.","Asparagine-linked protein glycosylation: From eukaryotic to prokaryotic systems","Glycobiology",2006,"16",,"6","91R","101R"," ","
Asparagine-linked protein glycosylation is a prevalent protein modification reaction in eukaryotic systems. This process involves the co-translational transfer of a pre-assembled tetradecasaccharide from a dolichyl-pyrophosphate donor to the asparagine "," ",VRAI,FAUX
7828,2006-03-22,"HM","Menendez O. Rawel H. Schwarzenbolz U. Henle T.","Structural changes of microbial transglutaminase during thermal and high-pressure treatment","J Agric Food Chem",2006,"54",,,"1716","1721"," ","
The activity of microbial transglutaminase (MTG) and the corresponding secondary structure, measured by circular dichroism (CD), was analyzed before and after treatment at different temperatures (40 and 80 degrees C) and pressures (0.1, 200, 400, 600 MP",,FAUX,FAUX
7829,2006-03-22,"HM","Du Toit G. Prescott R. Lawrence P. Johar A. Brown G. Weinberg EG. Motala C. Potter PC.","Autoantibodies to the high-affinity IgE receptor in children with chronic urticaria","Ann Allergy Asthma Immunol",2006,"96",,,"341","344"," ","
BACKGROUND: Chronic urticaria (CU) in childhood remains a challenge for investigation, and its etiology is largely unknown. Autoantibodies to the high-affinity IgE receptor (FcepsilonRI) are believed to play a role in the pathogenesis of this disease in"," ",FAUX,FAUX
7830,2006-03-22,"HM","Weber RW.","Bald cypress","Ann Allergy Asthma Immunol",2006,"96",,"2","A6",," ",," ",VRAI,FAUX
7831,2006-03-22,"HM","Umezawa T. Fujita M. Fujita Y. Yamaguchi-Shinozaki K. Shinozaki K.","Engineering drought tolerance in plants: discovering and tailoring genes to unlock the future","Curr Opin Biotechnol",2006,"17",,,"113","122"," ","
The ability of plants to tolerate drought conditions is crucial for agricultural production worldwide. Recent progress has been made in our understanding of gene expression, transcriptional regulation and signal transduction in plant responses to drough",,FAUX,FAUX
7832,2006-03-22,"HM","Bilo MB. Brianzoni F. Cinti B. Napoli G. Bonifazi F.","The dilemma of the negative skin test reactors with a history of venom anaphylaxis: will this always be the case ?","Eur Ann Allergy Clin Immunol",2005,"37",,,"341","342"," ","
The loss of sensitization over time, the involvement of a different pathogenetic mechanism and the poor sensitivity of diagnostic tests have been included among the causes of a non IgE-mediated anaphylaxis triggered by an insect sting. To provide furthe"," ",FAUX,FAUX
7833,2006-03-22,"HM","Nakamura R. Teshima R. Takagi K. Sawada J.","[Development of Allergen Database for Food Safety (ADFS): an integrated database to search allergens and predict allergenicity]","Kokuritsu Iyakuhin Shokuhin Eisei Kenkyusho Hokoku",2005,,,"123","32","36"," ","
Allergy has been one of the most common chronic health problems in recent years, and the introduction of recombinant proteins into foods and other products has raised public concern about the induction of allergy. Prediction of food allergenicity is ver"," ",FAUX,FAUX
7834,2006-03-22,"HM","Li ZX. Lin H. Cao LM. Jameel K.","Effect of high intensity ultrasound on the allergenicity of shrimp","J Zhejiang Univ Sci B",2006,"7",,,"251","256"," ","
The tropomyosin fraction of shrimp proteins is potentially responsible for allergic reaction in individuals with genetic predisposition to allergy. However, there are no efficient and safe methods to reduce its allergenicity. High intensity ultrasound i"," ",FAUX,FAUX
7835,2006-03-22,"HM","Thomsen SF. Ulrik CS. Porsbjerg C. Backer V.","Skin test reactivity among danish children measured 15 years apart","J Asthma",2006,"43",,,"151","153"," ","
Background: Knowledge of secular trends in the prevalence of allergy among children stems in large part from questionnaire surveys, whereas repeated cross-sectional studies using objective markers of atopic sensitization are sparse.Objectives: To invest","16517432",FAUX,FAUX
7836,2006-03-22,"HM","Hantusch B. Knittelfelder R. Wallmann J. Krieger S. Szalai K. Untersmayr E. Vogel M. Stadler BM. Scheiner O. Boltz-Nitulescu G. Jensen-Jarolim E.","Internal images: Human anti-idiotypic Fab antibodies mimic the IgE epitopes of grass pollen allergen Phl p 5a","Mol Immunol",2006,"43",,,"280","287"," ","
BACKGROUND: The role of anti-idiotypic antibodies in allergic disease is still poorly understood. According to Jerne, anti-idiotypic antibodies to IgE should represent internal images of an allergen. Our aim was to ultimately prove whether this hypothes"," ",VRAI,FAUX
7837,2006-03-22,"HM","Adédoyin J. Johansson SG. Gronlund H. van Hage M.","Interference in immunoassays by human IgM with specificity for the carbohydrate moiety of animal proteins","J Immunol Methods",2006,"310",,,"117","125"," ","
In allergen characterization common immunoassays such as ELISA and immunoblotting are often used to evaluate human IgE binding of sera from allergic individuals. In an attempt to find and characterize new cat allergens, heavily stained bands were found ",,VRAI,FAUX
7838,2006-03-22,"HM","Wang H. Rothenbacher D. Low M. Stegmaier C. Brenner H. Diepgen TL.","Atopic diseases, immunoglobulin E and risk of cancer of the prostate, breast, lung and colorectum","Int J Cancer",2006,"119",,,"695","701"," ","
There is increasing epidemiological evidence for a role of allergic/atopic disorders in cancer development. However, findings have been inconsistent, which may be partly due to differences in defining allergy and the associated atopic disorders. The use"," ",FAUX,FAUX
7839,2006-03-22,"HM","Hartmann S. Sereda MJ. Sollwedel A. Kalinna B. Lucius R.","A nematode allergen elicits protection against challenge infection under specific conditions","Vaccine",2006,"24",,,"3581","3590"," ","
We describe tropomyosin of the filarial nematode Acanthocheilonema viteae as an allergen and study its protective potential in the natural rodent host Meriones unguiculatus (jird). Jirds immunized with recombinant E. coli-expressed A. viteae tropomyosin"," ",FAUX,FAUX
7840,2006-03-22,"HM","Strait RT. Morris SC. Finkelman FD.","IgG-blocking antibodies inhibit IgE-mediated anaphylaxis in vivo through both antigen interception and FcgammaRIIb cross-linking","J Clin Invest",2006,"116",,,"833","841"," ","
Although it has long been hypothesized that allergen immunotherapy inhibits allergy, in part, by inducing production of IgG Abs that intercept allergens before they can cross-link mast cell FcepsilonRI-associated IgE, this blocking Ab hypothesis has nev"," ",VRAI,FAUX
7841,2006-03-22,"HM","Glaser AG. Limacher A. Fluckiger S. Scheynius A. Scapozza L. Crameri R.","Analysis of the cross-reactivity and of the 1.5 A crystal structure of the Malassezia sympodialis Mala s 6 allergen, a member of the cyclophilin pan-allergen family","Biochem J",2006,"396",,,"41","49"," ","
Cyclophilins constitute a family of proteins involved in many essential cellular functions. They have been identified also as a pan-allergen family able to elicit IgE-mediated hypersensitivity reactions. Moreover, it has been shown that human cyclophili"," ",VRAI,FAUX
7842,2006-03-22,"HM","Bernardini R. Mistrello G. Novembre E. Roncarolo D. Zanotta S. Lombardi E. Cianferoni A. Pucci N. De Martino M. Vierucci A.","Cross-reactivity between IgE-binding proteins from Anisakis simplex and Dermatophagoides pteronyssinus","Int J Immunopathol Pharmacol",2005,"18",,,"671","675"," ","
An association was found between Anisakis simplex (As) and Dermatophagoides pteronyssinus (Dp) sensitization. One recent study shows a cross-reactivity between As and Dp and tropomyosin (tr)is suspected as being one of the proteins responsible of this c"," ",VRAI,FAUX
7843,2006-03-22,"HM","Davies HV.","GM organisms and the EU regulatory environment: allergenicity as a risk component","Proc Nutr Soc",2005,"64",,,"481","486"," ","
The European Food Safety Authority, following a request from the European Commission, has published a guidance document for the risk assessment of GM plants and derived food and feed to assist in the implementation of provisions of Regulation (EC) 1829/"," ",FAUX,FAUX
7844,2006-03-22,"HM","Day MJ.","The canine model of dietary hypersensitivity","Proc Nutr Soc",2005,"64",,,"458","464"," ","
IgE-mediated dietary hypersensitivity affects approximately 1% of the canine population. There are no breed associations and < or =50% of the patients are aged <1 year at presentation. The most common causative allergens are beef, chicken, milk, eggs, m"," ",FAUX,FAUX
7845,2006-03-22,"HM","Dearman RJ. Kimber I.","Characterisation of immune responses to food allergens in mice","Proc Nutr Soc",2005,"64",,,"426","433"," ","
There is considerable interest in the development and evaluation of approaches for the safety assessment of novel foods, and in particular in methods for characterisation of allergenic potential. One strategy that has found favour is a tiered approach i"," ",FAUX,FAUX
7846,2006-03-22,"HM","Mitre E. Nutman TB.","Basophils, basophilia and helminth infections","Chem Immunol Allergy",2006,"90",,,"141","156"," ","
A growing body of evidence suggests basophils are important components of the human immune response to helminth infections. Basophil numbers are increased in several animal models of helminth infection, and basophils have been shown to release both hist",,FAUX,VRAI
7847,2006-03-22,"HM","Araujo MI. de Carvalho EM.","Human schistosomiasis decreases immune responses to allergens and clinical manifestations of asthma","Chem Immunol Allergy",2006,"90",,,"29","44"," ","
Studies have demonstrated that people living in areas endemic for helminths have a decreased reactivity to skin prick tests to aeroallergens and milder forms of asthma. Hypotheses to explain the inverse correlation between helminth infections and atopy "," ",FAUX,FAUX
7848,2006-03-22,"HM","Cadot P. Nelles L. Srahna M. Dilissen E. Ceuppens JL.","Cloning and expression of the cyclophilin Bet v 7, and analysis of immunological cross-reactivity among the cyclophilin A family","Mol Immunol",2006,"43",,,"226","235"," ","
Allergic symptoms in sensitized individuals are caused by proteins named allergens. We report here the cloning and the production of the cyclophilin Bet v 7, one of the birch pollen allergens. Recombinant Bet v 7 was produced in bacteria and used to rai"," ",VRAI,FAUX
7849,2006-03-22,"HM","Jensen-Jarolim E. Untersmayr E.","Food safety: in vitro digestion tests are non-predictive for allergenic potential of food in stomach insufficiency","Immunol Lett",2006,"102",,,"118","119"," ","
According to the state of the art two classes of food allergens exist: class 1 allergens are capable to sensitize as well as to trigger allergic reactions via the oral route. In contrast, class 2 food allergens do not sensitize orally because they are e","16139368",FAUX,FAUX
7850,2006-03-23,"HM","Birnbaum J. Vervloet D.","Choc anaphylactique","Rev Prat MG",2006,"20",,,"297","304"," ",," ",VRAI,VRAI
7851,2006-03-23,"HM","Dubertret L.","Eczémas: Mieux les traiter pour limiter leur retentissement psychologique et social","Rev Prat",2006,"56",,,"247","248"," ",," ",VRAI,FAUX
7852,2006-03-23,"HM","Hennino A. Vocanson M. Bérard F. Kaiserlian D. Nicolas JF.","Approche épidémiologique et physiopathologique de l’eczéma atopique et de l’eczéma de contact","Rev Prat",2006,"56",,,"249","257"," ",," ",VRAI,FAUX
7853,2006-03-23,"HM","Bourdon-Lanoy E. de Prost Y.","Eczéma atopique de l’enfant","Rev Prat",2006,"56",,,"258","265"," ",," ",VRAI,FAUX
7854,2006-03-23,"HM","Dubertret L.","Eczéma atopique de l’adulte","Rev Prat",2006,"56",,,"266","272"," ",," ",VRAI,FAUX
7855,2006-03-23,"HM","Stalder JF. Barbarot S.","L’école de l’atopie: l’éducation thérapeutique de l’atopique","Rev Prat",2006,"56",,,"273","276"," ",," ",VRAI,FAUX
7856,2006-03-23,"HM","Lachapelle JM.","Stratégie diagnostique et thérapeutique devant une suspicion d’eczéma de contact","Rev Prat",2006,"56",,,"277","283"," ",," ",VRAI,FAUX
7857,2006-03-23,"HM","Pons-Guiraud A.","Les allergies aux cosmétiques","Rev Prat",2006,"56",,,"284","288"," ",," ",VRAI,FAUX
7858,2006-03-23,"HM","Bayrou O.","Les allergies au latex","Rev Prat",2006,"56",,,"289","295"," ",," ",VRAI,FAUX
7859,2006-03-24,"HM","Akiyama H. Sakata K. Yoshioka Y. Murata Y. Ishihara Y. Teshima R. Sawada J. Maitani T.","Profile Analysis and Immunoglobulin E Reactivity of Wheat Protein Hydrolysates","Int Arch Allergy Immunol",2006,"140",,,"36","42"," ",," ",VRAI,FAUX
7860,2006-03-24,"HM","Koyano S. Takagi K. Teshima R. Sawada J.","Molecular Cloning of cDNA, Recombinant Protein Expression and Characterization of a Buckwheat 16-kDa Major Allergen","Int Arch Allergy Immunol",2006,"140",,,"73","81"," ",," ",VRAI,FAUX
7861,2006-03-24,"HM","Leino M. Reijula K. Mäkinen-Kiljunen S. Haahtela T. Mäkelä MJ. Alenius H.","Cladosporium herbarum and Pityrosporum ovale Allergen Extracts Share Cross-Reacting Glycoproteins","Int Arch Allergy Immunol",2006,"140",,,"30","35"," ",," ",VRAI,FAUX
7862,2006-03-24,"HM","Schuurhuis DH. Fu N. Ossendorp F. Melief CJM.","Ins and Outs of Dendritic Cells","Int Arch Allergy Immunol",2006,"140",,,"53","72"," ",," ",VRAI,FAUX
7863,2006-03-24,"HM","Codreanu F. Moneret-Vautrin DA. Morisset M. Guénard L. Rancé F. Lemerdy P. Kanny G.","Le risque de réactions sytémiques aux prick-tests aux allergènes alimentaires: données du CICBAA et revue de la littérature","Alim'Inter",2006,"11",,,"5","8"," ",," ",FAUX,FAUX
7864,2006-03-24,"HM","Battais F. Denery-Papini S. Moneret-Vautrin DA. Leduc V.","L'allergie à la farine de blé: un outil diagnostique complet pour une allergie complexe","Alim'Inter",2006,"11",,,"16","18"," ",,,FAUX,FAUX
7865,2006-03-24,"HM","Hasdenteufel F. Moneret-Vautrin DA.","Le risque des probiotiques chez les enfants allergiques au lait","Alim'Inter",2006,"11",,,"24","26"," ",," ",FAUX,FAUX
7866,2006-03-24,"HM","Dechamps B. Leduc V. Guérin L.","Choc anaphylactique sévère au sésame avec prick-tests et RAST négatifs","Alim'Inter",2006,"11",,,"27","28"," ",," ",FAUX,FAUX
7867,2006-04-05,"HM","Kolarich D. Leonard R. Hemmer W. Altmann F.","The N-glycans of yellow jacket venom hyaluronidases and the protein sequence of its major isoform in Vespula vulgaris","FEBS J",2005,"272",,,"5182","5190"," ","
Hyaluronidase (E.C. 3.2.1.35), one of the three major allergens of yellow jacket venom, is a glycoprotein of 45 kDa that is largely responsible for the cross-reactivity of wasp and bee venoms with sera of allergic patients. The asparagine-linked carbohy"," ",VRAI,FAUX
7868,2006-04-06,"HM","de Leon MP. Drew AC. Glaspole IN. Suphioglu C. O'hehir RE. Rolland JM.","IgE cross-reactivity between the major peanut allergen Ara h 2 and tree nut allergens","Mol Immunol",2007,"44",,,"463","471"," ","
Allergy to peanut and tree nuts is characterised by a high frequency of life-threatening anaphylactic reactions and typically lifelong persistence. Although peanut is the most common cause of nut allergy, peanut allergic patients are frequently also sen"," ",VRAI,FAUX
7869,2006-04-06,"HM","Cui J. Han LY. Li H. Ung CY. Tang ZQ. Zheng CJ. Cao ZW. Chen YZ.","Computer prediction of allergen proteins from sequence-derived protein structural and physicochemical properties","Mol Immunol",2007,"44",,,"514","520"," ","
BACKGROUND: Computational methods have been developed for predicting allergen proteins from sequence segments that show identity, homology, or motif match to a known allergen. These methods achieve good prediction accuracies, but are less effective for "," ",VRAI,FAUX
7870,2006-04-06,"HM","Joo K. Kato Y.","Assessment of allergenic activity of a heat-coagulated ovalbumin after in vivo digestion","Biosci Biotechnol Biochem",2006,"70",,,"591","597"," ","
We often eat heat-coagulated (H-C) food proteins, but there have been few studies on the allergenic activity of H-C proteins after digestion and absorption in vivo. To show that H-C protein is not an allergen after digestion, mice were used to investiga"," ",VRAI,FAUX
7871,2006-04-06,"HM","Achatz G. Achatz-Straussberger G. Luger E. Lamers R. Crameri R.","Regulation of the IgE response at the molecular level: impact on the development of systemic anti IgE therapeutic strategies","Chem Immunol Allergy",2006,"91",,,"204","217"," ","
The classical allergic reaction starts within seconds or minutes after antigen contact and is induced by antibodies produced by a special subset of B lymphocytes. These antibodies belong to the IgE subclass and are responsible for Type I hyper-reactivit"," ",FAUX,FAUX
7872,2006-04-06,"HM","Dufva M. Christensen CB.","Diagnostic and analytical applications of protein microarrays","Expert Rev Proteomics",2005,"2",,,"41","48"," ","
DNA microarrays have changed the field of biomedical sciences over the past 10 years. For several reasons, antibody and other protein microarrays have not developed at the same rate. However, protein and antibody arrays have emerged as a powerful tool t"," ",VRAI,FAUX
7873,2006-04-06,"HM","Platts-Mills TA. Erwin EA. Woodfolk JA. Heymann PW.","Environmental factors influencing allergy and asthma","Chem Immunol Allergy",2006,"91",,,"3","15"," ","
Despite the strong and consistent association between immediate hypersensitivity, allergy, asthma and exposure, there is still controversy about the role inhaled allergen plays and about the timing of events related to sensitization. However, IgE antibo"," ",FAUX,FAUX
7874,2006-04-06,"HM","Matsuo H. Kohno K. Niihara H. Morita E.","Specific IgE determination to epitope peptides of omega-5 gliadin and high molecular weight glutenin subunit is a useful tool for diagnosis of wheat-dependent exercise-induced anaphylaxis","J Immunol",2005,"175",,,"8116","8122"," ","
Wheat omega-5 gliadin and a high m.w. glutenin subunit (HMW-glutenin) have been reported as major allergens in wheat-dependent exercise-induced anaphylaxis. A simultaneous detection of specific IgE to epitope sequences of both proteins is considered to "," ",VRAI,FAUX
7875,2006-04-06,"HM","Turjanmaa K.","The role of atopy patch tests in the diagnosis of allergy in atopic dermatitis","Curr Opin Allergy Clin Immunol",2005,"5",,,"425","428"," ","
PURPOSE OF REVIEW: Recent literature on the atopy patch test, published since 2004, is reviewed to evaluate whether the pathomechanism of the test has become more evident and whether previous studies require standardization. RECENT FINDINGS: There is ev"," ",FAUX,FAUX
7876,2006-04-09,"HM","Chegini S. Metcalfe DD.","Seafood toxin-induced disease in the differential diagnosis of allergic reactions","Allergy Asthma Proc",2005,"26",,,"183","190"," ",,"16119031",VRAI,FAUX
7877,2006-04-09,"HM","Rancé F.","Allergie aux protéines du lait de vache","Concours Med",2006,"128",,,"304","307"," ",," ",VRAI,FAUX
7878,2006-04-19,"HM","Dézfoulian B. de la Brassine M.","La comparison des taux de sensibilisation IgE-dépendante aux moisissures, dermatophytes et levures dans les maladies allergiques générales et les dermatoses inflammatoires","Rev Fr Allergol Immunol Clin",2006,"46",,,"2","8"," ",," ",VRAI,FAUX
7879,2006-04-19,"HM","Ponvert C.","Valeurs diagnostiques des tests cutanés aux médicaments et substances biologiques","Rev Fr Allergol Immunol Clin",2006,"46",,,"14","28"," ",,,VRAI,FAUX
7880,2006-04-19,"HM","Ledent C. Mairesse M.","Une dyspnéee d'origine halieutique","Rev Fr Allergol Immunol Clin",2006,"46",,,"36","37"," ",," ",VRAI,VRAI
7881,2006-04-19,"HM","Daëron M.","Les récepteurs pour la portion Fc des anticorps, cibles et/ou outils thérapeutiques dans l'allergie","Rev Fr Allergol Immunol Clin",2006,"46",,,"131","137"," ",,,VRAI,FAUX
7882,2006-04-19,"HM","Rancé F.","Dermatite atopique et allergie alimentaire chez l'enfant","Rev Fr Allergol Immunol Clin",2006,"46",,,"148","152"," ",,,VRAI,FAUX
7883,2006-04-19,"HM","Pauli C. Metz-Favre C. Fontaine JF.","Allergènes alimentaires croisant avec les allergènes des pollens","Rev Fr Allergol Immunol Clin",2006,"46",,,"153","157"," ",,,VRAI,FAUX
7884,2006-04-19,"HM","Fernandez-Rivas M.","Les allergènes croisants à l'échelle moléculaire","Rev Fr Allergol Immunol Clin",2006,"46",,,"167","169"," ",,,VRAI,FAUX
7885,2006-04-19,"HM","Metz-Favre C. Rame JM. de Blay F. Pauli G.","Intérêt des allergènes recombinants pour la prise en charge de patients allergiques","Rev Fr Allergol Immunol Clin",2006,"46",,,"170","173"," ",,,VRAI,FAUX
7886,2006-04-19,"HM","Thibaudon M. Lachasse C.","Alternaria, Cladosporium: dispersion atmosphérique, rythmes nycthéméral et saisonnier","Rev Fr Allergol Immunol Clin",2006,"46",,,"188","196"," ",,,VRAI,VRAI
7887,2006-04-19,"HM","de Blay F. Ott M. Barnig C.","Moisissures: relation entre exposition allergénique et symptômes","Rev Fr Allergol Immunol Clin",2006,"46",,,"213","215"," ",," ",VRAI,FAUX
7888,2006-04-19,"HM","Caillaud D. Marson H. Meunier O.","Méthodes d'éviction des moisissures","Rev Fr Allergol Immunol Clin",2006,"46",,,"216","220"," ",," ",VRAI,FAUX
7889,2006-04-19,"HM","Rancé F. Bidat E.","Les régimes d'éviction: pour qui, comment ?","Rev Fr Allergol Immunol Clin",2006,"46",,,"221","226"," ",," ",VRAI,VRAI
7890,2006-04-19,"HM","Cretin JY.","Hyménoptères d'Europe et du bassin méditerranéen","Rev Fr Allergol Immunol Clin",2006,"46",,,"274","276"," ",," ",VRAI,FAUX
7891,2006-04-19,"HM","Hutt N.","Les allergies aux piqûres de moustiques","Rev Fr Allergol Immunol Clin",2006,"46",,,"277","278"," ",," ",VRAI,FAUX
7892,2006-04-28,"HM","Perkin MR. Strachan DP. Williams HC. Lack G. Golding J and the ALSPAC Study Team","The predictive value of early life total immunoglobulin E measurement in identifying atopic children in a population-based birth cohort study","Pediatr Allergy Immunol",2006,"17",,,"118","124"," ",,,VRAI,FAUX
7893,2006-04-28,"HM","Sanz ML. Garcia-Avilés MC. Tabar AI. Anda M. Garcia BE. Barber D. Salcedo G. Rihs H-P. Raulf-Heimsoth M.","Basophil Activation Test and specific IgE measurements using a panel of recombinant natural rubber latex allergens to determine the latex allergen sensitization profile in children","Pediatr Allergy Immunol",2006,"17",,,"148","156"," ",,,VRAI,FAUX
7894,2006-04-28,"HM","Tewari A. Du Toit G. Lack G.","The difficulites of diagnosing food-dependent exercise-induced anaphylaxis in childhood – a case study and review","Pediatr Allergy Immunol",2006,"17",,,"157","160"," ",,,VRAI,FAUX
7895,2006-04-28,"HM","Wöhrl S. Vigl K. Zehetmayer S. Hiller R. Jarisch R. Prinz M. Stingl G. Kopp T.","The performance of a component-based allergen-microarray in clinical practice","Allergy",2006,"61",,,"633","639"," ",," ",VRAI,VRAI
7896,2006-04-28,"HM","Lopez-Fandino R.","Functional improvement of milk whey proteins induced by high hydrostatic pressure","Crit Rev Food Sci Nutr",2006,"46",,,"351","363"," ","
High pressure is emerging as a new processing technology that produces particular changes in the molecular structure of proteins and thus gives rise to new properties inaccessible via conventional methods of protein modification. This review deals with "," ",FAUX,FAUX
7897,2006-04-28,"HM","Oliver CM. Melton LD. Stanley RA.","Creating Proteins with Novel Functionality via the Maillard Reaction: A Review","Crit Rev Food Sci Nutr",2006,"46",,,"337","350"," ","
Proteins are widely utilized to add functional properties, such as gelling and emulsification to foods. These attributes depend on a number of factors such as molecular structure of the protein, the pH, and the composition of its chemical environment. T"," ",VRAI,FAUX
7898,2006-04-28,"HM","Perrocheau L. Bakan B. Boivin P. Marion D.","Stability of Barley and Malt Lipid Transfer Protein 1 (LTP1) toward Heating and Reducing Agents: Relationships with the Brewing Process","J Agric Food Chem",2006,"54",,,"3108","3113"," ","
Barley lipid transfer protein (LTP1) is a heat-stable and protease-resistant albumin that concentrates in beer, where it participates in the formation and stability of beer foam. Whereas the barley LTP1 does not display any foaming properties, the corre"," ",VRAI,FAUX
